api_file,connection_symbol,table
api/mgt/terminal_inits/delete.php,,p_terminal_init
api/mgt/terminal_inits/delete.php,,p_terminal_init_times
api/mgt/terminal_inits/post.php,conn_pdo_mysql,p_terminal_init
api/mgt/terminal_inits/times/create.php,conn_pdo_mysql,p_terminal_init_times
api/mgt/terminal_inits/times/delete.php,,p_terminal_init_times
api/mgt/terminal_inits/times/post.php,conn_pdo_mysql,p_terminal_init_times
api/mgt/terminal_inits/times/set.php,,p_terminal_init_times
api/mgt/terminal_inits/times/update.php,,p_terminal_init_times
api/mgt/terminal_inits/update.php,,p_terminal_init
api/mgt/terminal_planning/delete.php,,p_terminal_planning
api/mgt/terminal_planning/post.php,conn_pdo_mysql,p_terminal_planning
api/mgt/terminal_planning/update.php,,p_terminal_planning
api/mgt/terminal_staffing/delete.php,,p_terminal_staffing
api/mgt/terminal_staffing/post.php,conn_pdo_mysql,p_terminal_staffing
api/mgt/terminal_staffing/update.php,,p_terminal_staffing
api/mgt/tmi/active.php,,dbo.tmi_advisories
api/mgt/tmi/active.php,,dbo.tmi_entries
api/mgt/tmi/active.php,,dbo.tmi_programs
api/mgt/tmi/active.php,,dbo.tmi_public_routes
api/mgt/tmi/active.php,,dbo.tmi_reroutes
api/mgt/tmi/airport_configs.php,,dbo.vw_airport_config_rates
api/mgt/tmi/airport_configs.php,,dbo.vw_airport_config_summary
api/mgt/tmi/cancel.php,,dbo.apts
api/mgt/tmi/cancel.php,,dbo.tmi_advisories
api/mgt/tmi/cancel.php,,dbo.tmi_entries
api/mgt/tmi/cancel.php,,dbo.tmi_events
api/mgt/tmi/cancel.php,,dbo.tmi_programs
api/mgt/tmi/cancel.php,,dbo.tmi_proposals
api/mgt/tmi/cancel.php,,dbo.tmi_public_routes
api/mgt/tmi/cancel.php,,dbo.tmi_reroutes
api/mgt/tmi/configs.php,,p_configs
api/mgt/tmi/coordinate.php,,dbo.tmi_coordination_log
api/mgt/tmi/coordinate.php,,dbo.tmi_entries
api/mgt/tmi/coordinate.php,,dbo.tmi_program_coordination_log
api/mgt/tmi/coordinate.php,,dbo.tmi_programs
api/mgt/tmi/coordinate.php,,dbo.tmi_proposal_facilities
api/mgt/tmi/coordinate.php,,dbo.tmi_proposal_reactions
api/mgt/tmi/coordinate.php,,dbo.tmi_proposals
api/mgt/tmi/coordinate.php,,dbo.tmi_public_routes
api/mgt/tmi/coordinate.php,,dbo.tmi_reroute_routes
api/mgt/tmi/coordinate.php,,dbo.tmi_reroutes
api/mgt/tmi/edit.php,,dbo.tmi_advisories
api/mgt/tmi/edit.php,,dbo.tmi_entries
api/mgt/tmi/edit.php,,dbo.tmi_events
api/mgt/tmi/edit.php,,dbo.tmi_programs
api/mgt/tmi/edit.php,,dbo.tmi_reroutes
api/mgt/tmi/promote.php,,dbo.tmi_advisories
api/mgt/tmi/promote.php,,dbo.tmi_discord_posts
api/mgt/tmi/promote.php,,dbo.tmi_entries
api/mgt/tmi/publish.php,,dbo.tmi_advisories
api/mgt/tmi/publish.php,,dbo.tmi_discord_posts
api/mgt/tmi/publish.php,,dbo.tmi_entries
api/mgt/tmi/queue.php,,dbo.tmi_advisories
api/mgt/tmi/queue.php,,dbo.tmi_discord_posts
api/mgt/tmi/queue.php,,dbo.tmi_entries
api/mgt/tmi/reroute-drafts.php,,dbo.tmi_reroute_drafts
api/mgt/tmi/reroute-drafts.php,,dbo.vw_reroute_drafts_active
api/mgt/tmi/reroutes/bulk.php,,dbo.tmi_reroute_compliance_log
api/mgt/tmi/reroutes/bulk.php,,dbo.tmi_reroute_flights
api/mgt/tmi/reroutes/bulk.php,,dbo.tmi_reroutes
api/mgt/tmi/reroutes/delete.php,,dbo.tmi_reroute_flights
api/mgt/tmi/reroutes/delete.php,,dbo.tmi_reroutes
api/mgt/tmi/reroutes/post.php,,dbo.tmi_reroute_routes
api/mgt/tmi/reroutes/post.php,,dbo.tmi_reroutes
api/mgt/tmi/reroutes/update_geojson.php,,dbo.public_routes
api/mgt/tmi/staged.php,,dbo.tmi_advisories
api/mgt/tmi/staged.php,,dbo.tmi_discord_posts
api/mgt/tmi/staged.php,,dbo.tmi_entries
api/nod/advisories.php,,dbo.dcc_advisories
api/nod/advisory_import.php,,dbo.dcc_advisories
api/nod/discord-post.php,,dbo.dcc_advisories
api/nod/discord.php,,dbo.dcc_discord_tmi
api/nod/fea.php,get_conn_adl,dbo.demand_monitors
api/nod/fea.php,get_conn_adl,dbo.facility_flow_configs
api/nod/fea.php,get_conn_adl,dbo.facility_flow_elements
api/nod/fea.php,get_conn_adl,dbo.tmi_entries
api/nod/fea.php,get_conn_tmi,dbo.demand_monitors
api/nod/fea.php,get_conn_tmi,dbo.facility_flow_configs
api/nod/fea.php,get_conn_tmi,dbo.facility_flow_elements
api/nod/fea.php,get_conn_tmi,dbo.tmi_entries
api/nod/flows/configs.php,get_conn_adl,dbo.facility_flow_configs
api/nod/flows/configs.php,get_conn_adl,dbo.facility_flow_elements
api/nod/flows/configs.php,get_conn_adl,dbo.facility_flow_gates
api/nod/flows/configs.php,get_conn_adl,dbo.nav_fixes
api/nod/flows/elements.php,get_conn_adl,dbo.airways
api/nod/flows/elements.php,get_conn_adl,dbo.coded_departure_routes
api/nod/flows/elements.php,get_conn_adl,dbo.facility_flow_elements
api/nod/flows/elements.php,get_conn_adl,dbo.nav_fixes
api/nod/flows/elements.php,get_conn_adl,dbo.nav_procedure_legs
api/nod/flows/elements.php,get_conn_adl,dbo.nav_procedures
api/nod/flows/elements.php,get_conn_adl,dbo.playbook_routes
api/nod/flows/gates.php,get_conn_adl,dbo.facility_flow_elements
api/nod/flows/gates.php,get_conn_adl,dbo.facility_flow_gates
api/nod/flows/gates.php,get_conn_adl,dbo.nav_fixes
api/nod/flows/suggestions.php,get_conn_adl,dbo.nav_fixes
api/nod/flows/suggestions.php,get_conn_adl,dbo.nav_procedures
api/nod/flows/suggestions.php,get_conn_ref,dbo.nav_fixes
api/nod/flows/suggestions.php,get_conn_ref,dbo.nav_procedures
api/nod/jatoc.php,,dbo.jatoc_incident_updates
api/nod/jatoc.php,,dbo.jatoc_incidents
api/nod/jatoc.php,,dbo.jatoc_ops_level
api/nod/tmi_active.php,get_conn_adl,dbo.adl_flight_tmi
api/nod/tmi_active.php,get_conn_adl,dbo.apts
api/nod/tmi_active.php,get_conn_adl,dbo.gdp_log
api/nod/tmi_active.php,get_conn_adl,dbo.nav_fixes
api/nod/tmi_active.php,get_conn_adl,dbo.tmi_entries
api/nod/tmi_active.php,get_conn_adl,dbo.tmi_programs
api/nod/tmi_active.php,get_conn_adl,dbo.tmi_reroute_routes
api/nod/tmi_active.php,get_conn_adl,dbo.tmi_reroutes
api/nod/tmi_active.php,get_conn_adl,dbo.vw_tmi_current_delays
api/nod/tmi_active.php,get_conn_tmi,dbo.adl_flight_tmi
api/nod/tmi_active.php,get_conn_tmi,dbo.apts
api/nod/tmi_active.php,get_conn_tmi,dbo.gdp_log
api/nod/tmi_active.php,get_conn_tmi,dbo.nav_fixes
api/nod/tmi_active.php,get_conn_tmi,dbo.tmi_entries
api/nod/tmi_active.php,get_conn_tmi,dbo.tmi_programs
api/nod/tmi_active.php,get_conn_tmi,dbo.tmi_reroute_routes
api/nod/tmi_active.php,get_conn_tmi,dbo.tmi_reroutes
api/nod/tmi_active.php,get_conn_tmi,dbo.vw_tmi_current_delays
api/nod/tmu_oplevel.php,,p_plans
api/nod/tracks.php,,dbo.adl_flights_history
api/routes/public.php,,dbo.public_routes
api/routes/public_delete.php,,dbo.public_routes
api/routes/public_update.php,,dbo.public_routes
api/scheduler.php,,splits_configs
api/session/switch_org.php,,organizations
api/simulator/navdata.php,,nav_fixes
api/simulator/routes.php,,dbo.coded_departure_routes
api/simulator/routes.php,,dbo.nav_playbook
api/simulator/routes.php,,dbo.public_routes
api/simulator/routes.php,,nav_fixes
api/simulator/traffic.php,,dbo.adl_flight_core
api/simulator/traffic.php,,dbo.adl_flight_plan
api/simulator/traffic.php,,dbo.coded_departure_routes
api/simulator/traffic.php,,dbo.nav_playbook
api/simulator/traffic.php,,dbo.public_routes
api/simulator/traffic.php,,dbo.sim_ref_airport_demand
api/simulator/traffic.php,,dbo.sim_ref_carrier_lookup
api/simulator/traffic.php,,dbo.sim_ref_route_patterns
api/simulator/traffic.php,,nav_fixes
api/splits/active.php,,splits_configs
api/splits/active.php,,splits_positions
api/splits/areas.php,,splits_areas
api/splits/configs.php,,splits_configs
api/splits/configs.php,,splits_positions
api/splits/debug.php,,splits_areas
api/splits/debug.php,,splits_configs
api/splits/debug.php,,splits_positions
api/splits/presets.php,,dbo.splits_preset_positions
api/splits/presets.php,,dbo.splits_presets
api/splits/scheduled.php,,splits_configs
api/splits/scheduled.php,,splits_positions
api/splits/test.php,,splits_areas
api/splits/test.php,,splits_configs
api/splits/tracons.php,,dbo.tracons
api/stats/StatsHelper.php,,dbo.adl_flight_core
api/stats/StatsHelper.php,,dbo.adl_flight_plan
api/stats/StatsHelper.php,,dbo.adl_flight_times
api/stats/StatsHelper.php,,dbo.adl_flight_tmi
api/stats/StatsHelper.php,,dbo.flight_stats_airport
api/stats/StatsHelper.php,,dbo.flight_stats_artcc
api/stats/StatsHelper.php,,dbo.flight_stats_citypair
api/stats/StatsHelper.php,,dbo.flight_stats_daily
api/stats/StatsHelper.php,,dbo.flight_stats_hourly
api/stats/StatsHelper.php,,dbo.flight_stats_tmi
api/stats/StatsHelper.php,,dbo.vw_flight_stats_job_status
api/stats/boundary_debug.php,,dbo.adl_boundary
api/stats/boundary_debug.php,,dbo.adl_boundary_grid
api/stats/boundary_debug.php,,dbo.adl_flight_boundary_log
api/stats/boundary_debug.php,,dbo.adl_flight_core
api/stats/boundary_debug.php,,dbo.adl_flight_position
api/stats/flight_phase_history.php,,dbo.flight_phase_snapshot
api/stats/generate_cache.php,,historical_network_stats
api/stats/load_network_stats.php,,fact_network_5min
api/stats/network_analysis.php,,historical_network_stats
api/stats/snapshot_debug.php,,dbo.adl_flight_core
api/stats/snapshot_debug.php,,dbo.flight_phase_snapshot
api/stats/status.php,,dbo.vw_flight_stats_recent_runs
api/stats/status.php,,dbo.vw_flight_stats_retention_active
api/statsim/fetch.php,,p_plans
api/statsim/fetch.php,,p_terminal_init
api/statsim/plan_info.php,,dbo.apts
api/statsim/plan_info.php,,p_plans
api/statsim/plan_info.php,,p_terminal_init
api/statsim/save_rates.php,,dbo.r_airport_totals
api/statsim/save_rates.php,,dbo.r_hourly_rates
api/swim/v1/auth.php,,dbo.swim_api_keys
api/swim/v1/auth.php,,dbo.swim_audit_log
api/swim/v1/cdm/airport-status.php,get_conn_adl,dbo.cdm_airport_status
api/swim/v1/cdm/airport-status.php,get_conn_tmi,dbo.cdm_airport_status
api/swim/v1/cdm/compliance.php,get_conn_adl,dbo.cdm_compliance_live
api/swim/v1/cdm/compliance.php,get_conn_adl,dbo.tmi_flight_control
api/swim/v1/cdm/compliance.php,get_conn_adl,dbo.vw_cdm_at_risk_flights
api/swim/v1/cdm/compliance.php,get_conn_tmi,dbo.cdm_compliance_live
api/swim/v1/cdm/compliance.php,get_conn_tmi,dbo.tmi_flight_control
api/swim/v1/cdm/compliance.php,get_conn_tmi,dbo.vw_cdm_at_risk_flights
api/swim/v1/cdm/readiness.php,get_conn_adl,dbo.adl_flight_core
api/swim/v1/cdm/readiness.php,get_conn_adl,dbo.adl_flight_plan
api/swim/v1/cdm/readiness.php,get_conn_adl,dbo.adl_flight_times
api/swim/v1/cdm/readiness.php,get_conn_tmi,dbo.adl_flight_core
api/swim/v1/cdm/readiness.php,get_conn_tmi,dbo.adl_flight_plan
api/swim/v1/cdm/readiness.php,get_conn_tmi,dbo.adl_flight_times
api/swim/v1/cdm/status.php,get_conn_adl,dbo.adl_flight_core
api/swim/v1/cdm/status.php,get_conn_tmi,dbo.adl_flight_core
api/swim/v1/controllers.php,,dbo.swim_controllers
api/swim/v1/controllers.php,,dbo.vw_swim_facility_staffing
api/swim/v1/flight.php,,dbo.adl_flight_aircraft
api/swim/v1/flight.php,,dbo.adl_flight_core
api/swim/v1/flight.php,,dbo.adl_flight_plan
api/swim/v1/flight.php,,dbo.adl_flight_position
api/swim/v1/flight.php,,dbo.adl_flight_times
api/swim/v1/flight.php,,dbo.adl_flight_tmi
api/swim/v1/flights.php,,dbo.adl_flight_aircraft
api/swim/v1/flights.php,,dbo.adl_flight_core
api/swim/v1/flights.php,,dbo.adl_flight_plan
api/swim/v1/flights.php,,dbo.adl_flight_position
api/swim/v1/flights.php,,dbo.adl_flight_times
api/swim/v1/flights.php,,dbo.adl_flight_tmi
api/swim/v1/health.php,,dbo.swim_api_keys
api/swim/v1/health.php,,dbo.swim_audit_log
api/swim/v1/health.php,,dbo.swim_flights
api/swim/v1/ingest/acars.php,,dbo.swim_acars_messages
api/swim/v1/ingest/acars.php,,dbo.swim_acars_pdc_queue
api/swim/v1/ingest/acars.php,,dbo.swim_acars_sources
api/swim/v1/ingest/acars.php,,dbo.swim_flights
api/swim/v1/ingest/adl.php,,dbo.swim_flights
api/swim/v1/ingest/cdm.php,,dbo.swim_flights
api/swim/v1/ingest/metering.php,,dbo.swim_flights
api/swim/v1/ingest/simtraffic.php,,dbo.swim_flights
api/swim/v1/ingest/track.php,,dbo.swim_flights
api/swim/v1/ingest/vnas/handoff.php,,dbo.swim_flights
api/swim/v1/ingest/vnas/handoff.php,,dbo.swim_handoff_log
api/swim/v1/ingest/vnas/tags.php,,dbo.swim_flights
api/swim/v1/ingest/vnas/track.php,,dbo.swim_flights
api/swim/v1/keys/provision.php,,dbo.swim_api_keys
api/swim/v1/keys/provision.php,,dbo.swim_audit_log
api/swim/v1/keys/revoke.php,,dbo.swim_api_keys
api/swim/v1/keys/revoke.php,,dbo.swim_audit_log
api/swim/v1/metering.php,,dbo.swim_flights
api/swim/v1/playbook/plays.php,get_conn_swim,dbo.swim_api_keys
api/swim/v1/playbook/plays.php,get_conn_swim,dbo.swim_playbook_plays
api/swim/v1/playbook/plays.php,get_conn_swim,dbo.swim_playbook_routes
api/swim/v1/playbook/plays.php,get_conn_swim,playbook_plays
api/swim/v1/playbook/plays.php,get_conn_swim,playbook_routes
api/swim/v1/playbook/throughput.php,,playbook_route_throughput
api/swim/v1/playbook/throughput.php,,playbook_routes
api/swim/v1/positions.php,,dbo.adl_flight_aircraft
api/swim/v1/positions.php,,dbo.adl_flight_core
api/swim/v1/positions.php,,dbo.adl_flight_plan
api/swim/v1/positions.php,,dbo.adl_flight_position
api/swim/v1/positions.php,,dbo.adl_flight_times
api/swim/v1/positions.php,,dbo.adl_flight_tmi
api/swim/v1/positions.php,,dbo.swim_flights
api/swim/v1/reference/taxi-times.php,get_conn_adl,dbo.airport_taxi_reference
api/swim/v1/reference/taxi-times.php,get_conn_adl,dbo.airport_taxi_reference_detail
api/swim/v1/tmi/advisories.php,,dbo.tmi_advisories
api/swim/v1/tmi/controlled.php,,dbo.swim_flights
api/swim/v1/tmi/entries.php,,dbo.tmi_entries
api/swim/v1/tmi/flow/events.php,,dbo.tmi_flow_event_participants
api/swim/v1/tmi/flow/events.php,,dbo.tmi_flow_events
api/swim/v1/tmi/flow/events.php,,dbo.tmi_flow_providers
api/swim/v1/tmi/flow/index.php,,dbo.tmi_flow_event_participants
api/swim/v1/tmi/flow/index.php,,dbo.tmi_flow_providers
api/swim/v1/tmi/flow/index.php,,dbo.vw_tmi_active_flow_events
api/swim/v1/tmi/flow/index.php,,dbo.vw_tmi_active_flow_measures
api/swim/v1/tmi/flow/measures.php,,dbo.tmi_flow_events
api/swim/v1/tmi/flow/measures.php,,dbo.tmi_flow_measures
api/swim/v1/tmi/flow/measures.php,,dbo.tmi_flow_providers
api/swim/v1/tmi/flow/providers.php,,dbo.tmi_flow_providers
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_advisories
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_entries
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_flow_events
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_flow_measures
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_programs
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_public_routes
api/swim/v1/tmi/index.php,,dbo.vw_tmi_active_reroutes
api/swim/v1/tmi/measures.php,,dbo.tmi_entries
api/swim/v1/tmi/measures.php,,dbo.tmi_flow_events
api/swim/v1/tmi/measures.php,,dbo.tmi_flow_measures
api/swim/v1/tmi/measures.php,,dbo.tmi_flow_providers
api/swim/v1/tmi/measures.php,,dbo.tmi_programs
api/swim/v1/tmi/programs.php,,dbo.apts
api/swim/v1/tmi/programs.php,,dbo.gdp_log
api/swim/v1/tmi/programs.php,,dbo.ntml
api/swim/v1/tmi/programs.php,,dbo.tmi_flight_control
api/swim/v1/tmi/reroutes.php,,dbo.tmi_reroute_compliance_log
api/swim/v1/tmi/reroutes.php,,dbo.tmi_reroute_flights
api/swim/v1/tmi/reroutes.php,,dbo.tmi_reroute_routes
api/swim/v1/tmi/reroutes.php,,dbo.tmi_reroutes
api/swim/v1/tmi/routes.php,,dbo.tmi_proposal_facilities
api/swim/v1/tmi/routes.php,,dbo.tmi_proposals
api/swim/v1/tmi/routes.php,,dbo.tmi_public_routes
api/swim/v1/tmi/routes.php,,dbo.tmi_reroute_routes
api/swim/v1/tmi/routes.php,,dbo.tmi_reroutes
api/swim/v1/ws/WebSocketServer.php,,dbo.swim_api_keys
api/tiers.php,,dbo.artcc_facilities
api/tiers.php,,dbo.artcc_tier_group_members
api/tiers.php,,dbo.artcc_tier_groups
api/tiers.php,,dbo.artcc_tier_types
api/tiers.php,,dbo.facility_tier_config_members
api/tiers.php,,dbo.facility_tier_configs
api/tmi/AdvisoryNumber.php,,dbo.tmi_advisory_sequences
api/tmi/active.php,,dbo.vw_tmi_active_advisories
api/tmi/active.php,,dbo.vw_tmi_active_entries
api/tmi/active.php,,dbo.vw_tmi_active_programs
api/tmi/active.php,,dbo.vw_tmi_active_public_routes
api/tmi/active.php,,dbo.vw_tmi_active_reroutes
api/tmi/advisories.php,,dbo.tmi_advisories
api/tmi/advisories.php,,dbo.tmi_programs
api/tmi/advisories.php,,dbo.tmi_reroutes
api/tmi/entries.php,,dbo.tmi_entries
api/tmi/gdp_apply.php,,dbo.adl_flight_core
api/tmi/gdp_apply.php,,dbo.adl_flight_times
api/tmi/gdp_apply.php,,dbo.adl_flight_tmi
api/tmi/gdp_apply.php,,dbo.adl_flights_gdp
api/tmi/gdp_apply.php,,dbo.adl_slots_gdp
api/tmi/gdp_apply.php,,dbo.gdp_log
api/tmi/gdp_apply.php,,dbo.vw_adl_flights
api/tmi/gdp_preview.php,,dbo.airports
api/tmi/gdp_preview.php,,dbo.vw_adl_flights
api/tmi/gdp_purge.php,,dbo.adl_flights
api/tmi/gdp_purge.php,,dbo.adl_flights_gdp
api/tmi/gdp_purge.php,,dbo.adl_slots_gdp
api/tmi/gdp_purge.php,,dbo.gdp_log
api/tmi/gdp_purge_local.php,,dbo.adl_flights_gdp
api/tmi/gdp_purge_local.php,,dbo.adl_slots_gdp
api/tmi/gdp_purge_local.php,,dbo.gdp_log
api/tmi/gdp_simulate.php,,dbo.adl_flights_gdp
api/tmi/gdp_simulate.php,,dbo.adl_slots_gdp
api/tmi/gdp_simulate.php,,dbo.airports
api/tmi/gdp_simulate.php,,dbo.vw_adl_flights
api/tmi/gs/activate.php,,dbo.apts
api/tmi/gs/activate.php,,dbo.ntml
api/tmi/gs/activate.php,,dbo.ntml_info
api/tmi/gs/create.php,,dbo.tmi_programs
api/tmi/gs/demand.php,,dbo.vw_GDT_DemandByHour
api/tmi/gs/demand.php,,dbo.vw_GDT_DemandByQuarter
api/tmi/gs/extend.php,,dbo.ntml
api/tmi/gs/flights.php,,dbo.ntml
api/tmi/gs/get.php,,dbo.tmi_events
api/tmi/gs/get.php,,dbo.tmi_flight_control
api/tmi/gs/get.php,,dbo.tmi_programs
api/tmi/gs/list.php,,dbo.tmi_programs
api/tmi/gs/model.php,,dbo.tmi_programs
api/tmi/gs/model.php,,dbo.vw_adl_flights
api/tmi/gs/purge.php,,dbo.ntml
api/tmi/gs_apply.php,,dbo.adl_flight_core
api/tmi/gs_apply.php,,dbo.adl_flight_times
api/tmi/gs_apply.php,,dbo.adl_flight_tmi
api/tmi/gs_apply.php,,dbo.adl_flights_gs
api/tmi/gs_apply.php,,dbo.vw_adl_flights
api/tmi/gs_apply_ctd.php,,dbo.adl_flight_core
api/tmi/gs_apply_ctd.php,,dbo.adl_flight_plan
api/tmi/gs_apply_ctd.php,,dbo.adl_flight_times
api/tmi/gs_preview.php,,dbo.vw_adl_flights
api/tmi/gs_purge_all.php,,dbo.adl_flights
api/tmi/gs_purge_all.php,,dbo.adl_flights_gs
api/tmi/gs_purge_local.php,,dbo.adl_flights_gs
api/tmi/gs_purge_local.php,,dbo.vw_adl_flights
api/tmi/gs_simulate.php,,dbo.adl_flights_gs
api/tmi/gs_simulate.php,,dbo.vw_adl_flights
api/tmi/programs.php,,dbo.tmi_programs
api/tmi/programs.php,,dbo.tmi_slots
api/tmi/public-routes.php,,dbo.tmi_public_routes
api/tmi/reroutes.php,,dbo.tmi_reroute_flights
api/tmi/reroutes.php,,dbo.tmi_reroutes
api/tmi/simtraffic_flight.php,,dbo.swim_flights
api/user/configs/update.php,,p_configs
api/user/dcc/update.php,,p_dcc_staffing
api/user/enroute_staffing/update.php,,p_enroute_staffing
api/user/term_staffing/update.php,,p_terminal_staffing
api/util/icao_lookup.php,,dbo.apts
api/weather/alerts.php,,dbo.weather_alerts
api/weather/impact.php,,dbo.adl_flight_core
api/weather/impact.php,,dbo.adl_flight_plan
api/weather/impact.php,,dbo.adl_flight_position
api/weather/impact.php,,dbo.adl_flight_weather_impact
api/weather/impact.php,,dbo.weather_alerts
